Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
23/11/2010;04:30:00;0.296;0.078;244.020;1.200;0.000;1.000;0.000
23/11/2010;04:31:00;0.294;0.078;243.910;1.200;0.000;1.000;0.000
23/11/2010;04:32:00;0.350;0.134;244.290;1.600;0.000;2.000;0.000
23/11/2010;04:33:00;0.404;0.222;244.990;1.800;0.000;1.000;0.000
23/11/2010;04:34:00;0.402;0.224;245.490;1.800;0.000;1.000;0.000
23/11/2010;04:35:00;0.402;0.226;245.810;1.800;0.000;1.000;0.000
23/11/2010;04:36:00;0.400;0.226;245.670;1.800;0.000;1.000;0.000
23/11/2010;04:37:00;0.396;0.222;245.160;1.800;0.000;2.000;0.000
23/11/2010;04:38:00;0.394;0.218;244.250;1.800;0.000;1.000;0.000
23/11/2010;04:39:00;0.392;0.220;244.650;1.800;0.000;1.000;0.000
23/11/2010;04:40:00;0.392;0.222;245.040;1.800;0.000;1.000;0.000
23/11/2010;04:41:00;0.390;0.218;244.490;1.800;0.000;1.000;0.000
23/11/2010;04:42:00;0.390;0.218;244.460;1.800;0.000;1.000;0.000
23/11/2010;04:43:00;0.388;0.218;244.290;1.800;0.000;2.000;0.000
23/11/2010;04:44:00;0.434;0.260;244.640;2.200;0.000;1.000;0.000
23/11/2010;04:45:00;0.464;0.324;244.160;2.200;0.000;1.000;0.000
23/11/2010;04:46:00;0.416;0.254;244.510;2.000;0.000;1.000;0.000
23/11/2010;04:47:00;0.370;0.182;243.880;1.600;0.000;1.000;0.000
23/11/2010;04:48:00;0.368;0.180;243.360;1.600;0.000;1.000;0.000
23/11/2010;04:49:00;0.368;0.182;243.840;1.600;0.000;1.000;0.000
23/11/2010;04:50:00;0.364;0.182;243.510;1.600;0.000;2.000;0.000
23/11/2010;04:51:00;0.364;0.182;243.770;1.600;0.000;1.000;0.000
23/11/2010;04:52:00;0.324;0.126;244.560;1.400;0.000;1.000;0.000
23/11/2010;04:53:00;0.294;0.082;244.910;1.200;0.000;1.000;0.000
23/11/2010;04:54:00;0.292;0.080;244.310;1.200;0.000;1.000;0.000
23/11/2010;04:55:00;0.292;0.078;243.900;1.200;0.000;1.000;0.000
23/11/2010;04:56:00;0.252;0.000;243.780;1.000;0.000;1.000;0.000
23/11/2010;04:57:00;0.222;0.046;243.930;1.000;0.000;0.000;0.000
23/11/2010;04:58:00;0.222;0.000;244.090;1.000;0.000;0.000;0.000
23/11/2010;04:59:00;0.222;0.000;244.080;1.000;0.000;0.000;0.000
23/11/2010;05:00:00;0.222;0.000;244.430;1.000;0.000;0.000;0.000
23/11/2010;05:01:00;0.222;0.000;244.160;1.000;0.000;0.000;0.000
23/11/2010;05:02:00;0.222;0.000;244.520;1.000;0.000;0.000;0.000
23/11/2010;05:03:00;0.222;0.000;244.600;1.000;0.000;0.000;0.000
23/11/2010;05:04:00;0.220;0.046;243.030;1.000;0.000;0.000;0.000
23/11/2010;05:05:00;0.222;0.000;244.180;1.000;0.000;0.000;0.000
23/11/2010;05:06:00;0.336;0.082;244.410;1.400;0.000;0.000;0.000
23/11/2010;05:07:00;0.332;0.094;244.630;1.400;0.000;0.000;0.000
23/11/2010;05:08:00;0.328;0.094;244.260;1.400;0.000;0.000;0.000
23/11/2010;05:09:00;0.328;0.094;244.410;1.400;0.000;0.000;0.000
23/11/2010;05:10:00;0.328;0.098;245.460;1.400;0.000;0.000;0.000
23/11/2010;05:11:00;0.326;0.096;244.780;1.400;0.000;0.000;0.000
23/11/2010;05:12:00;0.322;0.094;244.270;1.400;0.000;0.000;0.000
23/11/2010;05:13:00;0.324;0.098;245.030;1.400;0.000;0.000;0.000
23/11/2010;05:14:00;0.318;0.090;243.320;1.400;0.000;0.000;0.000
23/11/2010;05:15:00;0.314;0.082;241.470;1.400;0.000;0.000;0.000
23/11/2010;05:16:00;0.314;0.082;241.290;1.400;0.000;0.000;0.000
23/11/2010;05:17:00;0.316;0.088;242.610;1.400;0.000;0.000;0.000
23/11/2010;05:18:00;0.316;0.090;243.360;1.400;0.000;0.000;0.000
23/11/2010;05:19:00;0.290;0.052;243.470;1.200;0.000;0.000;0.000
23/11/2010;05:20:00;0.220;0.046;243.190;1.000;0.000;0.000;0.000
23/11/2010;05:21:00;0.222;0.000;243.990;1.000;0.000;0.000;0.000
23/11/2010;05:22:00;0.222;0.000;244.200;1.000;0.000;0.000;0.000
23/11/2010;05:23:00;0.316;0.058;243.610;1.400;0.000;0.000;0.000
23/11/2010;05:24:00;0.296;0.056;242.820;1.200;0.000;0.000;0.000
23/11/2010;05:25:00;0.298;0.056;242.650;1.200;0.000;0.000;0.000
23/11/2010;05:26:00;0.298;0.058;243.100;1.200;0.000;0.000;0.000
23/11/2010;05:27:00;0.302;0.068;245.940;1.200;0.000;0.000;0.000
23/11/2010;05:28:00;0.300;0.066;245.410;1.200;0.000;0.000;0.000
23/11/2010;05:29:00;0.300;0.066;245.730;1.200;0.000;0.000;0.000
23/11/2010;05:30:00;0.282;0.000;246.620;1.200;0.000;0.000;0.000
23/11/2010;05:31:00;0.228;0.000;247.040;1.000;0.000;0.000;0.000
23/11/2010;05:32:00;0.228;0.000;247.210;1.000;0.000;0.000;0.000
23/11/2010;05:33:00;0.226;0.000;246.590;1.000;0.000;0.000;0.000
23/11/2010;05:34:00;0.226;0.000;246.810;1.000;0.000;0.000;0.000
23/11/2010;05:35:00;0.226;0.000;246.520;1.000;0.000;0.000;0.000
23/11/2010;05:36:00;0.224;0.000;245.770;1.000;0.000;0.000;0.000
23/11/2010;05:37:00;0.224;0.000;245.790;1.000;0.000;0.000;0.000
23/11/2010;05:38:00;0.224;0.000;245.490;1.000;0.000;0.000;0.000
23/11/2010;05:39:00;0.266;0.000;245.310;1.200;0.000;0.000;0.000
23/11/2010;05:40:00;0.334;0.094;245.050;1.400;0.000;0.000;0.000
23/11/2010;05:41:00;0.326;0.086;242.740;1.400;0.000;0.000;0.000
23/11/2010;05:42:00;0.326;0.088;243.530;1.400;0.000;0.000;0.000
23/11/2010;05:43:00;0.328;0.094;244.890;1.400;0.000;0.000;0.000
23/11/2010;05:44:00;0.326;0.094;244.790;1.400;0.000;0.000;0.000
23/11/2010;05:45:00;0.326;0.096;245.090;1.400;0.000;0.000;0.000
23/11/2010;05:46:00;0.326;0.100;246.250;1.400;0.000;0.000;0.000
23/11/2010;05:47:00;0.326;0.102;246.630;1.400;0.000;0.000;0.000
23/11/2010;05:48:00;0.326;0.102;246.750;1.400;0.000;0.000;0.000
23/11/2010;05:49:00;0.324;0.098;246.160;1.400;0.000;0.000;0.000
23/11/2010;05:50:00;0.324;0.096;245.440;1.400;0.000;0.000;0.000
23/11/2010;05:51:00;0.328;0.096;245.390;1.400;0.000;0.000;0.000
23/11/2010;05:52:00;0.328;0.098;245.540;1.400;0.000;0.000;0.000
23/11/2010;05:53:00;0.232;0.000;244.950;1.000;0.000;0.000;0.000
23/11/2010;05:54:00;0.230;0.000;245.110;1.000;0.000;0.000;0.000
23/11/2010;05:55:00;0.230;0.000;245.450;1.000;0.000;0.000;0.000
23/11/2010;05:56:00;0.230;0.000;244.940;1.000;0.000;0.000;0.000
23/11/2010;05:57:00;0.230;0.000;245.440;1.000;0.000;0.000;0.000
23/11/2010;05:58:00;0.232;0.000;246.010;1.000;0.000;0.000;0.000
23/11/2010;05:59:00;0.230;0.000;245.010;1.000;0.000;0.000;0.000
23/11/2010;06:00:00;0.228;0.000;244.670;1.000;0.000;0.000;0.000
23/11/2010;06:01:00;0.230;0.000;245.550;1.000;0.000;0.000;0.000
23/11/2010;06:02:00;0.316;0.054;244.960;1.400;0.000;0.000;0.000
23/11/2010;06:03:00;0.304;0.060;243.810;1.200;0.000;0.000;0.000
23/11/2010;06:04:00;0.304;0.060;243.760;1.200;0.000;0.000;0.000
23/11/2010;06:05:00;0.306;0.060;244.150;1.200;0.000;0.000;0.000
23/11/2010;06:06:00;0.304;0.062;244.520;1.200;0.000;0.000;0.000
23/11/2010;06:07:00;0.304;0.064;244.960;1.200;0.000;0.000;0.000
23/11/2010;06:08:00;0.300;0.060;243.840;1.200;0.000;0.000;0.000
23/11/2010;06:09:00;0.290;0.000;243.440;1.200;0.000;0.000;0.000
23/11/2010;06:10:00;0.228;0.000;244.190;1.000;0.000;0.000;0.000
23/11/2010;06:11:00;0.226;0.046;243.900;1.000;0.000;0.000;0.000
23/11/2010;06:12:00;0.226;0.046;243.310;1.000;0.000;0.000;0.000
23/11/2010;06:13:00;0.312;0.000;243.330;1.400;0.000;0.000;0.000
23/11/2010;06:14:00;0.336;0.090;243.920;1.400;0.000;0.000;0.000
23/11/2010;06:15:00;0.332;0.090;243.910;1.400;0.000;0.000;0.000
23/11/2010;06:16:00;0.330;0.088;243.370;1.400;0.000;0.000;0.000
23/11/2010;06:17:00;0.330;0.090;244.040;1.400;0.000;0.000;0.000
23/11/2010;06:18:00;0.328;0.090;243.970;1.400;0.000;0.000;0.000
23/11/2010;06:19:00;0.326;0.088;243.320;1.400;0.000;0.000;0.000
23/11/2010;06:20:00;0.326;0.088;243.620;1.400;0.000;0.000;0.000
23/11/2010;06:21:00;0.324;0.088;243.600;1.400;0.000;0.000;0.000
23/11/2010;06:22:00;0.322;0.088;243.470;1.400;0.000;0.000;0.000
23/11/2010;06:23:00;0.324;0.092;244.180;1.400;0.000;0.000;0.000
23/11/2010;06:24:00;0.326;0.096;245.270;1.400;0.000;0.000;0.000
23/11/2010;06:25:00;0.324;0.094;244.810;1.400;0.000;0.000;0.000
23/11/2010;06:26:00;0.270;0.000;244.800;1.200;0.000;0.000;0.000
23/11/2010;06:27:00;0.228;0.000;244.690;1.000;0.000;0.000;0.000
23/11/2010;06:28:00;0.228;0.000;244.680;1.000;0.000;0.000;0.000
23/11/2010;06:29:00;0.228;0.000;245.340;1.000;0.000;0.000;0.000
23/11/2010;06:30:00;0.228;0.000;245.790;1.000;0.000;0.000;0.000
23/11/2010;06:31:00;0.230;0.000;246.600;1.000;0.000;0.000;0.000
23/11/2010;06:32:00;0.230;0.000;246.200;1.000;0.000;0.000;0.000
23/11/2010;06:33:00;0.230;0.000;246.300;1.000;0.000;0.000;0.000
23/11/2010;06:34:00;0.228;0.000;245.070;1.000;0.000;0.000;0.000
23/11/2010;06:35:00;0.228;0.000;245.230;1.000;0.000;0.000;0.000
23/11/2010;06:36:00;0.228;0.000;245.060;1.000;0.000;0.000;0.000
23/11/2010;06:37:00;0.226;0.046;244.240;1.000;0.000;0.000;0.000
23/11/2010;06:38:00;0.226;0.046;244.270;1.000;0.000;0.000;0.000
23/11/2010;06:39:00;0.226;0.046;244.440;1.000;0.000;0.000;0.000
23/11/2010;06:40:00;0.226;0.046;244.030;1.000;0.000;0.000;0.000
23/11/2010;06:41:00;0.264;0.000;242.980;1.200;0.000;0.000;0.000
23/11/2010;06:42:00;0.300;0.054;242.580;1.200;0.000;0.000;0.000
23/11/2010;06:43:00;0.326;0.052;242.040;1.400;0.000;0.000;0.000
23/11/2010;06:44:00;0.546;0.000;241.160;2.200;0.000;0.000;0.000
23/11/2010;06:45:00;0.646;0.000;241.230;2.600;0.000;0.000;0.000
23/11/2010;06:46:00;1.646;0.000;241.640;7.000;0.000;0.000;13.000
23/11/2010;06:47:00;1.874;0.160;241.330;7.800;0.000;0.000;19.000
23/11/2010;06:48:00;1.858;0.170;241.980;7.600;0.000;0.000;18.000
23/11/2010;06:49:00;1.828;0.124;242.860;7.400;0.000;0.000;19.000
23/11/2010;06:50:00;1.792;0.070;243.370;7.200;0.000;0.000;18.000
23/11/2010;06:51:00;1.778;0.068;242.750;7.200;0.000;0.000;18.000
23/11/2010;06:52:00;1.758;0.064;241.430;7.200;0.000;0.000;18.000
23/11/2010;06:53:00;1.738;0.060;240.490;7.200;0.000;0.000;18.000
23/11/2010;06:54:00;1.728;0.058;240.040;7.200;0.000;0.000;18.000
23/11/2010;06:55:00;1.742;0.062;240.900;7.200;0.000;0.000;17.000
23/11/2010;06:56:00;1.728;0.058;239.730;7.200;0.000;0.000;18.000
23/11/2010;06:57:00;1.686;0.054;238.610;7.000;0.000;0.000;18.000
23/11/2010;06:58:00;1.624;0.052;237.710;6.800;0.000;0.000;17.000
23/11/2010;06:59:00;2.016;0.050;238.660;8.600;0.000;0.000;17.000
23/11/2010;07:00:00;3.188;0.000;237.720;13.400;0.000;0.000;18.000
23/11/2010;07:01:00;3.170;0.088;237.640;13.200;0.000;0.000;17.000
23/11/2010;07:02:00;2.194;0.080;238.950;9.400;0.000;0.000;18.000
23/11/2010;07:03:00;2.484;0.084;238.850;10.400;0.000;0.000;17.000
23/11/2010;07:04:00;2.526;0.082;239.340;10.400;0.000;0.000;18.000
23/11/2010;07:05:00;3.114;0.088;237.950;13.400;0.000;0.000;17.000
23/11/2010;07:06:00;2.808;0.062;237.180;12.000;0.000;0.000;17.000
23/11/2010;07:07:00;2.602;0.062;237.850;11.000;0.000;0.000;18.000
23/11/2010;07:08:00;2.762;0.000;236.260;11.800;0.000;0.000;17.000
23/11/2010;07:09:00;3.134;0.000;234.650;13.600;0.000;0.000;17.000
23/11/2010;07:10:00;3.280;0.000;234.050;14.200;0.000;0.000;17.000
23/11/2010;07:11:00;3.200;0.000;234.990;13.800;0.000;0.000;17.000
23/11/2010;07:12:00;3.176;0.000;235.730;13.800;0.000;0.000;17.000
23/11/2010;07:13:00;2.618;0.048;238.070;11.200;0.000;0.000;17.000
23/11/2010;07:14:00;2.250;0.056;238.650;9.400;0.000;0.000;17.000
23/11/2010;07:15:00;2.230;0.058;238.390;9.200;0.000;0.000;18.000
23/11/2010;07:16:00;2.234;0.054;239.160;9.200;0.000;0.000;17.000
23/11/2010;07:17:00;2.230;0.056;238.440;9.200;0.000;0.000;18.000
23/11/2010;07:18:00;2.296;0.000;237.060;9.600;0.000;0.000;17.000
23/11/2010;07:19:00;2.280;0.000;237.110;9.600;0.000;0.000;17.000
23/11/2010;07:20:00;2.324;0.086;237.070;9.800;0.000;0.000;18.000
23/11/2010;07:21:00;2.380;0.168;237.180;10.000;0.000;0.000;17.000
23/11/2010;07:22:00;2.388;0.170;237.390;10.000;0.000;0.000;17.000
23/11/2010;07:23:00;2.374;0.168;236.850;10.000;0.000;0.000;17.000
23/11/2010;07:24:00;2.390;0.172;237.740;10.000;0.000;0.000;18.000
23/11/2010;07:25:00;2.386;0.170;237.560;10.000;0.000;0.000;17.000
23/11/2010;07:26:00;2.324;0.110;236.480;9.800;0.000;0.000;17.000
23/11/2010;07:27:00;2.256;0.062;234.750;9.600;0.000;0.000;17.000
23/11/2010;07:28:00;2.254;0.060;234.190;9.600;0.000;0.000;17.000
23/11/2010;07:29:00;2.240;0.056;232.900;9.600;0.000;0.000;17.000
23/11/2010;07:30:00;2.246;0.056;233.510;9.600;0.000;0.000;16.000
23/11/2010;07:31:00;2.248;0.060;234.410;9.600;0.000;0.000;17.000
23/11/2010;07:32:00;2.258;0.062;234.940;9.600;0.000;0.000;17.000
23/11/2010;07:33:00;2.266;0.062;234.850;9.600;0.000;0.000;17.000
23/11/2010;07:34:00;2.198;0.000;234.850;9.200;0.000;0.000;17.000
23/11/2010;07:35:00;2.152;0.064;233.780;9.200;0.000;0.000;17.000
23/11/2010;07:36:00;2.124;0.066;232.170;9.000;0.000;0.000;17.000
23/11/2010;07:37:00;2.132;0.064;232.970;9.000;0.000;0.000;16.000
23/11/2010;07:38:00;2.132;0.066;232.410;9.200;0.000;0.000;17.000
23/11/2010;07:39:00;2.138;0.064;232.620;9.200;0.000;0.000;16.000
23/11/2010;07:40:00;2.148;0.064;233.250;9.200;0.000;0.000;17.000
23/11/2010;07:41:00;2.144;0.064;233.280;9.200;0.000;0.000;17.000
23/11/2010;07:42:00;2.150;0.064;233.810;9.200;0.000;0.000;17.000
23/11/2010;07:43:00;2.150;0.064;233.560;9.200;0.000;0.000;16.000
23/11/2010;07:44:00;2.148;0.064;233.320;9.200;0.000;0.000;17.000
23/11/2010;07:45:00;2.146;0.064;233.220;9.200;0.000;0.000;17.000
23/11/2010;07:46:00;2.162;0.064;234.380;9.200;0.000;0.000;17.000
23/11/2010;07:47:00;2.226;0.062;235.320;9.400;0.000;0.000;17.000
23/11/2010;07:48:00;2.448;0.072;232.960;10.400;0.000;0.000;16.000
23/11/2010;07:49:00;2.244;0.070;233.330;9.600;0.000;0.000;17.000
23/11/2010;07:50:00;2.440;0.068;232.750;10.600;0.000;0.000;17.000
23/11/2010;07:51:00;3.554;0.058;231.780;15.200;0.000;0.000;16.000
23/11/2010;07:52:00;3.580;0.058;232.660;15.400;0.000;0.000;17.000
23/11/2010;07:53:00;3.576;0.060;231.800;15.400;0.000;0.000;16.000
23/11/2010;07:54:00;3.654;0.000;232.970;15.600;0.000;0.000;17.000
23/11/2010;07:55:00;3.770;0.060;232.530;16.200;0.000;0.000;17.000
23/11/2010;07:56:00;3.930;0.214;233.380;16.800;0.000;0.000;16.000
23/11/2010;07:57:00;2.810;0.278;235.100;12.400;0.000;1.000;17.000
23/11/2010;07:58:00;2.324;0.276;235.230;9.800;0.000;2.000;17.000
23/11/2010;07:59:00;2.326;0.278;235.230;9.800;0.000;1.000;17.000
23/11/2010;08:00:00;2.104;0.280;235.170;9.000;0.000;1.000;17.000
23/11/2010;08:01:00;2.200;0.276;234.730;9.400;0.000;2.000;17.000
23/11/2010;08:02:00;1.996;0.254;234.380;8.600;0.000;1.000;17.000
23/11/2010;08:03:00;1.962;0.248;233.490;8.400;0.000;1.000;17.000
23/11/2010;08:04:00;1.954;0.244;232.480;8.400;0.000;2.000;16.000
23/11/2010;08:05:00;1.976;0.148;232.560;8.400;0.000;1.000;17.000
23/11/2010;08:06:00;2.242;0.208;230.560;9.800;0.000;1.000;16.000
23/11/2010;08:07:00;1.960;0.162;230.880;8.600;0.000;2.000;17.000
23/11/2010;08:08:00;1.464;0.242;232.370;6.400;0.000;1.000;16.000
23/11/2010;08:09:00;1.438;0.180;233.720;6.200;0.000;2.000;17.000
23/11/2010;08:10:00;1.368;0.000;233.550;5.800;0.000;1.000;17.000
23/11/2010;08:11:00;1.318;0.000;233.900;5.600;0.000;1.000;17.000
23/11/2010;08:12:00;1.316;0.000;235.000;5.600;0.000;2.000;17.000
23/11/2010;08:13:00;1.362;0.000;235.880;5.800;0.000;1.000;17.000
23/11/2010;08:14:00;1.306;0.000;234.300;5.600;0.000;1.000;17.000
23/11/2010;08:15:00;1.328;0.000;236.160;5.600;0.000;2.000;17.000
23/11/2010;08:16:00;1.448;0.000;235.790;6.200;0.000;1.000;17.000
23/11/2010;08:17:00;2.532;0.000;233.360;10.800;0.000;1.000;17.000
23/11/2010;08:18:00;2.520;0.000;233.040;10.800;0.000;1.000;16.000
23/11/2010;08:19:00;2.206;0.000;232.480;9.600;0.000;2.000;17.000
23/11/2010;08:20:00;1.882;0.390;233.020;8.800;0.000;1.000;16.000
23/11/2010;08:21:00;2.440;0.700;234.050;11.000;0.000;1.000;17.000
23/11/2010;08:22:00;2.408;0.684;233.900;11.000;0.000;1.000;17.000
23/11/2010;08:23:00;2.382;0.678;233.440;10.800;0.000;1.000;17.000
23/11/2010;08:24:00;2.378;0.678;233.230;10.800;0.000;2.000;17.000
23/11/2010;08:25:00;1.402;0.086;233.500;6.200;0.000;1.000;16.000
23/11/2010;08:26:00;1.616;0.212;234.220;7.400;0.000;1.000;17.000
23/11/2010;08:27:00;1.954;0.414;233.930;9.000;0.000;1.000;17.000
23/11/2010;08:28:00;1.772;0.324;234.140;8.400;0.000;1.000;17.000
23/11/2010;08:29:00;2.448;0.790;231.560;11.400;0.000;1.000;16.000
23/11/2010;08:30:00;2.472;0.796;232.450;11.400;0.000;2.000;17.000
23/11/2010;08:31:00;2.502;0.802;233.730;11.400;0.000;1.000;17.000
23/11/2010;08:32:00;2.490;0.798;233.200;11.400;0.000;1.000;16.000
23/11/2010;08:33:00;2.488;0.796;233.170;11.400;0.000;1.000;17.000
23/11/2010;08:34:00;1.690;0.354;234.150;7.600;0.000;1.000;17.000
23/11/2010;08:35:00;1.550;0.256;234.510;6.600;0.000;1.000;17.000
23/11/2010;08:36:00;1.476;0.252;233.080;6.400;0.000;2.000;17.000
23/11/2010;08:37:00;1.470;0.250;232.560;6.400;0.000;1.000;16.000
23/11/2010;08:38:00;1.472;0.252;233.320;6.400;0.000;1.000;17.000
23/11/2010;08:39:00;1.478;0.258;234.380;6.400;0.000;1.000;17.000
23/11/2010;08:40:00;1.482;0.258;234.340;6.400;0.000;1.000;17.000
23/11/2010;08:41:00;1.476;0.254;233.720;6.400;0.000;1.000;16.000
23/11/2010;08:42:00;1.416;0.182;233.320;6.000;0.000;1.000;17.000
23/11/2010;08:43:00;1.320;0.000;234.540;5.600;0.000;1.000;17.000
23/11/2010;08:44:00;1.314;0.000;234.480;5.600;0.000;2.000;17.000
23/11/2010;08:45:00;1.316;0.000;234.340;5.600;0.000;1.000;17.000
23/11/2010;08:46:00;1.322;0.000;234.500;5.600;0.000;1.000;17.000
23/11/2010;08:47:00;1.326;0.000;234.600;5.600;0.000;1.000;17.000
23/11/2010;08:48:00;1.334;0.000;235.570;5.600;0.000;1.000;17.000
23/11/2010;08:49:00;1.310;0.000;234.090;5.600;0.000;1.000;16.000
23/11/2010;08:50:00;1.312;0.000;234.380;5.600;0.000;1.000;17.000
23/11/2010;08:51:00;1.322;0.000;234.500;5.600;0.000;1.000;17.000
23/11/2010;08:52:00;1.328;0.000;235.120;5.600;0.000;2.000;17.000
23/11/2010;08:53:00;1.314;0.000;233.810;5.600;0.000;1.000;17.000
23/11/2010;08:54:00;1.272;0.046;234.530;5.400;0.000;0.000;17.000
23/11/2010;08:55:00;1.258;0.078;234.910;5.400;0.000;0.000;17.000
23/11/2010;08:56:00;1.274;0.078;235.120;5.400;0.000;0.000;17.000
23/11/2010;08:57:00;1.264;0.076;234.750;5.400;0.000;0.000;17.000
23/11/2010;08:58:00;1.264;0.076;234.930;5.400;0.000;0.000;17.000
23/11/2010;08:59:00;1.250;0.076;234.200;5.200;0.000;0.000;16.000
23/11/2010;09:00:00;1.256;0.080;233.540;5.400;0.000;0.000;17.000
23/11/2010;09:01:00;1.246;0.078;232.840;5.400;0.000;0.000;17.000
23/11/2010;09:02:00;1.240;0.080;232.050;5.200;0.000;0.000;16.000
23/11/2010;09:03:00;1.352;0.000;231.640;5.800;0.000;0.000;17.000
23/11/2010;09:04:00;1.338;0.000;231.540;5.800;0.000;0.000;16.000
23/11/2010;09:05:00;1.342;0.000;232.560;5.800;0.000;0.000;17.000
23/11/2010;09:06:00;1.340;0.000;232.340;5.800;0.000;0.000;17.000
23/11/2010;09:07:00;1.342;0.000;232.210;5.800;0.000;0.000;16.000
23/11/2010;09:08:00;1.354;0.000;233.620;5.800;0.000;0.000;17.000
23/11/2010;09:09:00;1.346;0.000;233.330;5.800;0.000;0.000;17.000
23/11/2010;09:10:00;1.350;0.046;234.210;5.800;0.000;0.000;16.000
23/11/2010;09:11:00;1.342;0.000;233.450;5.600;0.000;0.000;17.000
23/11/2010;09:12:00;1.386;0.070;233.700;6.000;0.000;0.000;17.000
23/11/2010;09:13:00;1.430;0.146;234.460;6.000;0.000;0.000;17.000
23/11/2010;09:14:00;1.432;0.146;234.720;6.000;0.000;0.000;17.000
23/11/2010;09:15:00;1.426;0.144;234.650;6.000;0.000;0.000;17.000
23/11/2010;09:16:00;1.402;0.114;234.600;6.000;0.000;0.000;16.000
23/11/2010;09:17:00;1.336;0.000;234.390;5.600;0.000;0.000;17.000
23/11/2010;09:18:00;1.328;0.000;233.650;5.600;0.000;0.000;17.000
23/11/2010;09:19:00;1.334;0.000;234.510;5.600;0.000;0.000;17.000
23/11/2010;09:20:00;1.314;0.000;234.080;5.600;0.000;0.000;17.000
23/11/2010;09:21:00;1.278;0.000;234.240;5.400;0.000;0.000;17.000
23/11/2010;09:22:00;1.254;0.074;234.630;5.200;0.000;0.000;17.000
23/11/2010;09:23:00;1.254;0.076;234.370;5.200;0.000;0.000;16.000
23/11/2010;09:24:00;1.264;0.074;235.260;5.400;0.000;0.000;17.000
23/11/2010;09:25:00;1.258;0.074;235.190;5.200;0.000;0.000;17.000
23/11/2010;09:26:00;1.250;0.076;234.720;5.200;0.000;0.000;17.000
23/11/2010;09:27:00;1.242;0.078;233.650;5.200;0.000;0.000;17.000
23/11/2010;09:28:00;1.256;0.076;234.360;5.400;0.000;0.000;17.000
23/11/2010;09:29:00;1.260;0.076;234.820;5.400;0.000;0.000;17.000
23/11/2010;09:30:00;1.262;0.076;235.190;5.400;0.000;0.000;17.000
23/11/2010;09:31:00;1.250;0.076;234.860;5.200;0.000;0.000;17.000
23/11/2010;09:32:00;1.252;0.076;234.910;5.200;0.000;0.000;17.000
23/11/2010;09:33:00;1.256;0.076;234.720;5.200;0.000;0.000;17.000
23/11/2010;09:34:00;1.358;0.080;234.090;5.800;0.000;0.000;16.000
23/11/2010;09:35:00;1.282;0.078;234.280;5.400;0.000;0.000;17.000
23/11/2010;09:36:00;1.294;0.080;233.390;5.400;0.000;0.000;17.000
23/11/2010;09:37:00;1.356;0.000;233.480;5.800;0.000;0.000;17.000
23/11/2010;09:38:00;1.392;0.000;232.620;6.000;0.000;0.000;16.000
23/11/2010;09:39:00;1.394;0.000;232.640;6.000;0.000;0.000;17.000
23/11/2010;09:40:00;1.392;0.000;232.530;6.000;0.000;0.000;17.000
23/11/2010;09:41:00;1.402;0.000;233.820;6.000;0.000;0.000;16.000
23/11/2010;09:42:00;1.398;0.000;234.110;6.000;0.000;0.000;17.000
23/11/2010;09:43:00;1.408;0.046;235.150;6.000;0.000;0.000;17.000
23/11/2010;09:44:00;1.414;0.048;235.500;6.000;0.000;0.000;17.000
23/11/2010;09:45:00;1.412;0.048;235.210;6.000;0.000;0.000;17.000
23/11/2010;09:46:00;1.412;0.050;235.360;6.000;0.000;0.000;17.000
23/11/2010;09:47:00;1.398;0.046;234.370;5.800;0.000;0.000;17.000
23/11/2010;09:48:00;1.454;0.000;234.240;6.200;0.000;0.000;17.000
23/11/2010;09:49:00;1.394;0.046;234.100;5.800;0.000;0.000;17.000
23/11/2010;09:50:00;1.406;0.046;234.830;6.000;0.000;0.000;17.000
23/11/2010;09:51:00;1.380;0.000;234.570;5.800;0.000;0.000;17.000
23/11/2010;09:52:00;1.372;0.000;233.500;5.800;0.000;0.000;16.000
23/11/2010;09:53:00;1.748;0.286;233.510;8.000;0.000;0.000;17.000
23/11/2010;09:54:00;1.974;0.418;234.090;8.800;0.000;0.000;17.000
23/11/2010;09:55:00;1.374;0.000;233.560;5.800;0.000;0.000;17.000
23/11/2010;09:56:00;2.044;0.484;233.060;9.200;0.000;0.000;16.000
23/11/2010;09:57:00;1.736;0.270;234.190;7.800;0.000;0.000;17.000
23/11/2010;09:58:00;2.212;0.528;233.660;9.800;0.000;0.000;17.000
23/11/2010;09:59:00;2.060;0.422;234.050;9.200;0.000;0.000;17.000
23/11/2010;10:00:00;1.864;0.252;233.980;8.400;0.000;0.000;17.000
23/11/2010;10:01:00;1.960;0.302;233.100;8.800;0.000;0.000;16.000
23/11/2010;10:02:00;2.094;0.238;233.710;9.400;0.000;0.000;17.000
23/11/2010;10:03:00;1.942;0.206;233.230;8.600;0.000;0.000;17.000
23/11/2010;10:04:00;2.214;0.422;232.990;9.800;0.000;0.000;16.000
23/11/2010;10:05:00;1.558;0.080;233.700;6.600;0.000;0.000;17.000
23/11/2010;10:06:00;1.460;0.080;234.670;6.200;0.000;0.000;17.000
23/11/2010;10:07:00;1.416;0.080;234.110;6.000;0.000;0.000;17.000
23/11/2010;10:08:00;1.428;0.078;235.270;6.000;0.000;0.000;17.000
